"P","G","Ca","L","offshore_conflict_payoff","surf_conflict_payoff","surf_accept_payoff","fight_minus_accept","offshore_implements","surf_prefers_fight"
0.8,6,0,6,56.2,10,4,6,TRUE,TRUE
0.8,6,1,1,56.2,13,9,4,TRUE,TRUE
0.8,6,1,2,56.2,12.2,8,4.2,TRUE,TRUE
0.8,6,1,3,56.2,11.4,7,4.4,TRUE,TRUE
0.8,6,1,4,56.2,10.6,6,4.6,TRUE,TRUE
0.8,6,1,5,56.2,9.8,5,4.8,TRUE,TRUE
0.8,6,1,6,56.2,9,4,5,TRUE,TRUE
0.8,6,2,1,56.2,12,9,3,TRUE,TRUE
0.8,6,2,2,56.2,11.2,8,3.2,TRUE,TRUE
0.8,6,2,3,56.2,10.4,7,3.4,TRUE,TRUE
0.8,6,2,4,56.2,9.6,6,3.6,TRUE,TRUE
0.8,6,2,5,56.2,8.8,5,3.8,TRUE,TRUE
0.8,6,2,6,56.2,8,4,4,TRUE,TRUE
0.8,6,3,1,56.2,11,9,2,TRUE,TRUE
0.8,6,3,2,56.2,10.2,8,2.2,TRUE,TRUE
0.8,6,3,3,56.2,9.4,7,2.4,TRUE,TRUE
0.8,6,3,4,56.2,8.6,6,2.6,TRUE,TRUE
0.8,6,3,5,56.2,7.8,5,2.8,TRUE,TRUE
0.8,6,3,6,56.2,7,4,3,TRUE,TRUE
0.8,6,4,1,56.2,10,9,1,TRUE,TRUE
0.8,6,4,2,56.2,9.2,8,1.2,TRUE,TRUE
0.8,6,4,3,56.2,8.4,7,1.4,TRUE,TRUE
0.8,6,4,4,56.2,7.6,6,1.6,TRUE,TRUE
0.8,6,4,5,56.2,6.8,5,1.8,TRUE,TRUE
0.8,6,4,6,56.2,6,4,2,TRUE,TRUE
0.8,6,5,1,56.2,9,9,0,TRUE,TRUE
0.8,6,5,2,56.2,8.2,8,0.199999999999999,TRUE,TRUE
0.8,6,5,3,56.2,7.4,7,0.4,TRUE,TRUE
0.8,6,5,4,56.2,6.6,6,0.600000000000001,TRUE,TRUE
0.8,6,5,5,56.2,5.8,5,0.800000000000001,TRUE,TRUE
0.8,6,5,6,56.2,5,4,1,TRUE,TRUE
0.8,6,6,1,56.2,8,9,-1,TRUE,FALSE
0.8,6,6,2,56.2,7.2,8,-0.8,TRUE,FALSE
0.8,6,6,3,56.2,6.4,7,-0.6,TRUE,FALSE
0.8,6,6,4,56.2,5.6,6,-0.399999999999999,TRUE,FALSE
0.8,6,6,5,56.2,4.8,5,-0.2,TRUE,FALSE
0.8,6,6,6,56.2,4,4,0,TRUE,TRUE
0.8,7,0,1,55.4,14.8,9,5.8,TRUE,TRUE
0.8,7,0,2,55.4,14,8,6,TRUE,TRUE
0.8,7,0,3,55.4,13.2,7,6.2,TRUE,TRUE
0.8,7,0,4,55.4,12.4,6,6.4,TRUE,TRUE
0.8,7,0,5,55.4,11.6,5,6.6,TRUE,TRUE
0.8,7,0,6,55.4,10.8,4,6.8,TRUE,TRUE
0.8,7,1,1,55.4,13.8,9,4.8,TRUE,TRUE
0.8,7,1,2,55.4,13,8,5,TRUE,TRUE
0.8,7,1,3,55.4,12.2,7,5.2,TRUE,TRUE
0.8,7,1,4,55.4,11.4,6,5.4,TRUE,TRUE
0.8,7,1,5,55.4,10.6,5,5.6,TRUE,TRUE
0.8,7,1,6,55.4,9.8,4,5.8,TRUE,TRUE
0.8,7,2,1,55.4,12.8,9,3.8,TRUE,TRUE
0.8,7,2,2,55.4,12,8,4,TRUE,TRUE
0.8,7,2,3,55.4,11.2,7,4.2,TRUE,TRUE
0.8,7,2,4,55.4,10.4,6,4.4,TRUE,TRUE
0.8,7,2,5,55.4,9.6,5,4.6,TRUE,TRUE
0.8,7,2,6,55.4,8.8,4,4.8,TRUE,TRUE
0.8,7,3,1,55.4,11.8,9,2.8,TRUE,TRUE
0.8,7,3,2,55.4,11,8,3,TRUE,TRUE
0.8,7,3,3,55.4,10.2,7,3.2,TRUE,TRUE
0.8,7,3,4,55.4,9.4,6,3.4,TRUE,TRUE
0.8,7,3,5,55.4,8.6,5,3.6,TRUE,TRUE
0.8,7,3,6,55.4,7.8,4,3.8,TRUE,TRUE
0.8,7,4,1,55.4,10.8,9,1.8,TRUE,TRUE
0.8,7,4,2,55.4,10,8,2,TRUE,TRUE
0.8,7,4,3,55.4,9.2,7,2.2,TRUE,TRUE
0.8,7,4,4,55.4,8.4,6,2.4,TRUE,TRUE
0.8,7,4,5,55.4,7.6,5,2.6,TRUE,TRUE
0.8,7,4,6,55.4,6.8,4,2.8,TRUE,TRUE
0.8,7,5,1,55.4,9.8,9,0.800000000000001,TRUE,TRUE
0.8,7,5,2,55.4,9,8,1,TRUE,TRUE
0.8,7,5,3,55.4,8.2,7,1.2,TRUE,TRUE
0.8,7,5,4,55.4,7.4,6,1.4,TRUE,TRUE
0.8,7,5,5,55.4,6.6,5,1.6,TRUE,TRUE
0.8,7,5,6,55.4,5.8,4,1.8,TRUE,TRUE
0.8,7,6,1,55.4,8.8,9,-0.199999999999999,TRUE,FALSE
0.8,7,6,2,55.4,8,8,0,TRUE,TRUE
0.8,7,6,3,55.4,7.2,7,0.2,TRUE,TRUE
0.8,7,6,4,55.4,6.4,6,0.4,TRUE,TRUE
0.8,7,6,5,55.4,5.6,5,0.600000000000001,TRUE,TRUE
0.8,7,6,6,55.4,4.8,4,0.8,TRUE,TRUE
0.8,8,0,1,54.6,15.6,9,6.6,TRUE,TRUE
0.8,8,0,2,54.6,14.8,8,6.8,TRUE,TRUE
0.8,8,0,3,54.6,14,7,7,TRUE,TRUE
0.8,8,0,4,54.6,13.2,6,7.2,TRUE,TRUE
0.8,8,0,5,54.6,12.4,5,7.4,TRUE,TRUE
0.8,8,0,6,54.6,11.6,4,7.6,TRUE,TRUE
0.8,8,1,1,54.6,14.6,9,5.6,TRUE,TRUE
0.8,8,1,2,54.6,13.8,8,5.8,TRUE,TRUE
0.8,8,1,3,54.6,13,7,6,TRUE,TRUE
0.8,8,1,4,54.6,12.2,6,6.2,TRUE,TRUE
0.8,8,1,5,54.6,11.4,5,6.4,TRUE,TRUE
0.8,8,1,6,54.6,10.6,4,6.6,TRUE,TRUE
0.8,8,2,1,54.6,13.6,9,4.6,TRUE,TRUE
0.8,8,2,2,54.6,12.8,8,4.8,TRUE,TRUE
0.8,8,2,3,54.6,12,7,5,TRUE,TRUE
0.8,8,2,4,54.6,11.2,6,5.2,TRUE,TRUE
0.8,8,2,5,54.6,10.4,5,5.4,TRUE,TRUE
0.8,8,2,6,54.6,9.6,4,5.6,TRUE,TRUE
0.8,8,3,1,54.6,12.6,9,3.6,TRUE,TRUE
0.8,8,3,2,54.6,11.8,8,3.8,TRUE,TRUE
0.8,8,3,3,54.6,11,7,4,TRUE,TRUE
0.8,8,3,4,54.6,10.2,6,4.2,TRUE,TRUE
0.8,8,3,5,54.6,9.4,5,4.4,TRUE,TRUE
0.8,8,3,6,54.6,8.6,4,4.6,TRUE,TRUE
0.8,8,4,1,54.6,11.6,9,2.6,TRUE,TRUE
0.8,8,4,2,54.6,10.8,8,2.8,TRUE,TRUE
0.8,8,4,3,54.6,10,7,3,TRUE,TRUE
0.8,8,4,4,54.6,9.2,6,3.2,TRUE,TRUE
0.8,8,4,5,54.6,8.4,5,3.4,TRUE,TRUE
0.8,8,4,6,54.6,7.6,4,3.6,TRUE,TRUE
0.8,8,5,1,54.6,10.6,9,1.6,TRUE,TRUE
0.8,8,5,2,54.6,9.8,8,1.8,TRUE,TRUE
0.8,8,5,3,54.6,9,7,2,TRUE,TRUE
0.8,8,5,4,54.6,8.2,6,2.2,TRUE,TRUE
0.8,8,5,5,54.6,7.4,5,2.4,TRUE,TRUE
0.8,8,5,6,54.6,6.6,4,2.6,TRUE,TRUE
0.8,8,6,1,54.6,9.6,9,0.600000000000001,TRUE,TRUE
0.8,8,6,2,54.6,8.8,8,0.800000000000001,TRUE,TRUE
0.8,8,6,3,54.6,8,7,1,TRUE,TRUE
0.8,8,6,4,54.6,7.2,6,1.2,TRUE,TRUE
0.8,8,6,5,54.6,6.4,5,1.4,TRUE,TRUE
0.8,8,6,6,54.6,5.6,4,1.6,TRUE,TRUE
0.9,0,0,1,69,9.1,9,0.0999999999999996,TRUE,TRUE
0.9,0,0,2,69,8.2,8,0.199999999999999,TRUE,TRUE
0.9,0,0,3,69,7.3,7,0.3,TRUE,TRUE
0.9,0,0,4,69,6.4,6,0.4,TRUE,TRUE
0.9,0,0,5,69,5.5,5,0.5,TRUE,TRUE
0.9,0,0,6,69,4.6,4,0.6,TRUE,TRUE
0.9,0,1,1,69,8.1,9,-0.9,TRUE,FALSE
0.9,0,1,2,69,7.2,8,-0.800000000000001,TRUE,FALSE
0.9,0,1,3,69,6.3,7,-0.7,TRUE,FALSE
0.9,0,1,4,69,5.4,6,-0.600000000000001,TRUE,FALSE
0.9,0,1,5,69,4.5,5,-0.5,TRUE,FALSE
0.9,0,1,6,69,3.6,4,-0.4,TRUE,FALSE
0.9,0,2,1,69,7.1,9,-1.9,TRUE,FALSE
0.9,0,2,2,69,6.2,8,-1.8,TRUE,FALSE
0.9,0,2,3,69,5.3,7,-1.7,TRUE,FALSE
0.9,0,2,4,69,4.4,6,-1.6,TRUE,FALSE
0.9,0,2,5,69,3.5,5,-1.5,TRUE,FALSE
0.9,0,2,6,69,2.6,4,-1.4,TRUE,FALSE
0.9,0,3,1,69,6.1,9,-2.9,TRUE,FALSE
0.9,0,3,2,69,5.2,8,-2.8,TRUE,FALSE
0.9,0,3,3,69,4.3,7,-2.7,TRUE,FALSE
0.9,0,3,4,69,3.4,6,-2.6,TRUE,FALSE
0.9,0,3,5,69,2.5,5,-2.5,TRUE,FALSE
0.9,0,3,6,69,1.6,4,-2.4,TRUE,FALSE
0.9,0,4,1,69,5.1,9,-3.9,TRUE,FALSE
0.9,0,4,2,69,4.2,8,-3.8,TRUE,FALSE
0.9,0,4,3,69,3.3,7,-3.7,TRUE,FALSE
0.9,0,4,4,69,2.4,6,-3.6,TRUE,FALSE
0.9,0,4,5,69,1.5,5,-3.5,TRUE,FALSE
0.9,0,4,6,69,0.6,4,-3.4,TRUE,FALSE
0.9,0,5,1,69,4.1,9,-4.9,TRUE,FALSE
0.9,0,5,2,69,3.2,8,-4.8,TRUE,FALSE
0.9,0,5,3,69,2.3,7,-4.7,TRUE,FALSE
0.9,0,5,4,69,1.4,6,-4.6,TRUE,FALSE
0.9,0,5,5,69,0.5,5,-4.5,TRUE,FALSE
0.9,0,5,6,69,-0.4,4,-4.4,TRUE,FALSE
0.9,0,6,1,69,3.1,9,-5.9,TRUE,FALSE
0.9,0,6,2,69,2.2,8,-5.8,TRUE,FALSE
0.9,0,6,3,69,1.3,7,-5.7,TRUE,FALSE
0.9,0,6,4,69,0.4,6,-5.6,TRUE,FALSE
0.9,0,6,5,69,-0.5,5,-5.5,TRUE,FALSE
0.9,0,6,6,69,-1.4,4,-5.4,TRUE,FALSE
0.9,1,0,1,68.1,10,9,1,TRUE,TRUE
0.9,1,0,2,68.1,9.1,8,1.1,TRUE,TRUE
0.9,1,0,3,68.1,8.2,7,1.2,TRUE,TRUE
0.9,1,0,4,68.1,7.3,6,1.3,TRUE,TRUE
0.9,1,0,5,68.1,6.4,5,1.4,TRUE,TRUE
0.9,1,0,6,68.1,5.5,4,1.5,TRUE,TRUE
0.9,1,1,1,68.1,9,9,0,TRUE,TRUE
0.9,1,1,2,68.1,8.1,8,0.0999999999999996,TRUE,TRUE
0.9,1,1,3,68.1,7.2,7,0.199999999999999,TRUE,TRUE
0.9,1,1,4,68.1,6.3,6,0.3,TRUE,TRUE
0.9,1,1,5,68.1,5.4,5,0.399999999999999,TRUE,TRUE
0.9,1,1,6,68.1,4.5,4,0.5,TRUE,TRUE
0.9,1,2,1,68.1,8,9,-1,TRUE,FALSE
0.9,1,2,2,68.1,7.1,8,-0.9,TRUE,FALSE
0.9,1,2,3,68.1,6.2,7,-0.8,TRUE,FALSE
0.9,1,2,4,68.1,5.3,6,-0.7,TRUE,FALSE
0.9,1,2,5,68.1,4.4,5,-0.6,TRUE,FALSE
0.9,1,2,6,68.1,3.5,4,-0.5,TRUE,FALSE
0.9,1,3,1,68.1,7,9,-2,TRUE,FALSE
0.9,1,3,2,68.1,6.1,8,-1.9,TRUE,FALSE
0.9,1,3,3,68.1,5.2,7,-1.8,TRUE,FALSE
0.9,1,3,4,68.1,4.3,6,-1.7,TRUE,FALSE
0.9,1,3,5,68.1,3.4,5,-1.6,TRUE,FALSE
0.9,1,3,6,68.1,2.5,4,-1.5,TRUE,FALSE
0.9,1,4,1,68.1,6,9,-3,TRUE,FALSE
0.9,1,4,2,68.1,5.1,8,-2.9,TRUE,FALSE
0.9,1,4,3,68.1,4.2,7,-2.8,TRUE,FALSE
0.9,1,4,4,68.1,3.3,6,-2.7,TRUE,FALSE
0.9,1,4,5,68.1,2.4,5,-2.6,TRUE,FALSE
0.9,1,4,6,68.1,1.5,4,-2.5,TRUE,FALSE
0.9,1,5,1,68.1,5,9,-4,TRUE,FALSE
0.9,1,5,2,68.1,4.1,8,-3.9,TRUE,FALSE
0.9,1,5,3,68.1,3.2,7,-3.8,TRUE,FALSE
0.9,1,5,4,68.1,2.3,6,-3.7,TRUE,FALSE
0.9,1,5,5,68.1,1.4,5,-3.6,TRUE,FALSE
0.9,1,5,6,68.1,0.5,4,-3.5,TRUE,FALSE
0.9,1,6,1,68.1,4,9,-5,TRUE,FALSE
0.9,1,6,2,68.1,3.1,8,-4.9,TRUE,FALSE
0.9,1,6,3,68.1,2.2,7,-4.8,TRUE,FALSE
0.9,1,6,4,68.1,1.3,6,-4.7,TRUE,FALSE
0.9,1,6,5,68.1,0.4,5,-4.6,TRUE,FALSE
0.9,1,6,6,68.1,-0.5,4,-4.5,TRUE,FALSE
0.9,2,0,1,67.2,10.9,9,1.9,TRUE,TRUE
0.9,2,0,2,67.2,10,8,2,TRUE,TRUE
0.9,2,0,3,67.2,9.1,7,2.1,TRUE,TRUE
0.9,2,0,4,67.2,8.2,6,2.2,TRUE,TRUE
0.9,2,0,5,67.2,7.3,5,2.3,TRUE,TRUE
0.9,2,0,6,67.2,6.4,4,2.4,TRUE,TRUE
0.9,2,1,1,67.2,9.9,9,0.9,TRUE,TRUE
0.9,2,1,2,67.2,9,8,1,TRUE,TRUE
0.9,2,1,3,67.2,8.1,7,1.1,TRUE,TRUE
0.9,2,1,4,67.2,7.2,6,1.2,TRUE,TRUE
0.9,2,1,5,67.2,6.3,5,1.3,TRUE,TRUE
0.9,2,1,6,67.2,5.4,4,1.4,TRUE,TRUE
0.9,2,2,1,67.2,8.9,9,-0.100000000000001,TRUE,FALSE
0.9,2,2,2,67.2,8,8,0,TRUE,TRUE
0.9,2,2,3,67.2,7.1,7,0.0999999999999996,TRUE,TRUE
0.9,2,2,4,67.2,6.2,6,0.2,TRUE,TRUE
0.9,2,2,5,67.2,5.3,5,0.3,TRUE,TRUE
0.9,2,2,6,67.2,4.4,4,0.4,TRUE,TRUE
0.9,2,3,1,67.2,7.9,9,-1.1,TRUE,FALSE
0.9,2,3,2,67.2,7,8,-1,TRUE,FALSE
0.9,2,3,3,67.2,6.1,7,-0.899999999999999,TRUE,FALSE
0.9,2,3,4,67.2,5.2,6,-0.8,TRUE,FALSE
0.9,2,3,5,67.2,4.3,5,-0.7,TRUE,FALSE
0.9,2,3,6,67.2,3.4,4,-0.6,TRUE,FALSE
0.9,2,4,1,67.2,6.9,9,-2.1,TRUE,FALSE
0.9,2,4,2,67.2,6,8,-2,TRUE,FALSE
0.9,2,4,3,67.2,5.1,7,-1.9,TRUE,FALSE
0.9,2,4,4,67.2,4.2,6,-1.8,TRUE,FALSE
0.9,2,4,5,67.2,3.3,5,-1.7,TRUE,FALSE
0.9,2,4,6,67.2,2.4,4,-1.6,TRUE,FALSE
0.9,2,5,1,67.2,5.9,9,-3.1,TRUE,FALSE
0.9,2,5,2,67.2,5,8,-3,TRUE,FALSE
0.9,2,5,3,67.2,4.1,7,-2.9,TRUE,FALSE
0.9,2,5,4,67.2,3.2,6,-2.8,TRUE,FALSE
0.9,2,5,5,67.2,2.3,5,-2.7,TRUE,FALSE
0.9,2,5,6,67.2,1.4,4,-2.6,TRUE,FALSE
0.9,2,6,1,67.2,4.9,9,-4.1,TRUE,FALSE
0.9,2,6,2,67.2,4,8,-4,TRUE,FALSE
0.9,2,6,3,67.2,3.1,7,-3.9,TRUE,FALSE
0.9,2,6,4,67.2,2.2,6,-3.8,TRUE,FALSE
0.9,2,6,5,67.2,1.3,5,-3.7,TRUE,FALSE
0.9,2,6,6,67.2,0.4,4,-3.6,TRUE,FALSE
0.9,3,0,1,66.3,11.8,9,2.8,TRUE,TRUE
0.9,3,0,2,66.3,10.9,8,2.9,TRUE,TRUE
0.9,3,0,3,66.3,10,7,3,TRUE,TRUE
0.9,3,0,4,66.3,9.1,6,3.1,TRUE,TRUE
0.9,3,0,5,66.3,8.2,5,3.2,TRUE,TRUE
0.9,3,0,6,66.3,7.3,4,3.3,TRUE,TRUE
0.9,3,1,1,66.3,10.8,9,1.8,TRUE,TRUE
0.9,3,1,2,66.3,9.9,8,1.9,TRUE,TRUE
0.9,3,1,3,66.3,9,7,2,TRUE,TRUE
0.9,3,1,4,66.3,8.1,6,2.1,TRUE,TRUE
0.9,3,1,5,66.3,7.2,5,2.2,TRUE,TRUE
0.9,3,1,6,66.3,6.3,4,2.3,TRUE,TRUE
0.9,3,2,1,66.3,9.8,9,0.800000000000001,TRUE,TRUE
0.9,3,2,2,66.3,8.9,8,0.899999999999999,TRUE,TRUE
0.9,3,2,3,66.3,8,7,1,TRUE,TRUE
0.9,3,2,4,66.3,7.1,6,1.1,TRUE,TRUE
0.9,3,2,5,66.3,6.2,5,1.2,TRUE,TRUE
0.9,3,2,6,66.3,5.3,4,1.3,TRUE,TRUE
0.9,3,3,1,66.3,8.8,9,-0.200000000000001,TRUE,FALSE
0.9,3,3,2,66.3,7.9,8,-0.0999999999999996,TRUE,FALSE
0.9,3,3,3,66.3,7,7,0,TRUE,TRUE
0.9,3,3,4,66.3,6.1,6,0.100000000000001,TRUE,TRUE
0.9,3,3,5,66.3,5.2,5,0.2,TRUE,TRUE
0.9,3,3,6,66.3,4.3,4,0.3,TRUE,TRUE
0.9,3,4,1,66.3,7.8,9,-1.2,TRUE,FALSE
0.9,3,4,2,66.3,6.9,8,-1.1,TRUE,FALSE
0.9,3,4,3,66.3,6,7,-1,TRUE,FALSE
0.9,3,4,4,66.3,5.1,6,-0.9,TRUE,FALSE
0.9,3,4,5,66.3,4.2,5,-0.8,TRUE,FALSE
0.9,3,4,6,66.3,3.3,4,-0.7,TRUE,FALSE
0.9,3,5,1,66.3,6.8,9,-2.2,TRUE,FALSE
0.9,3,5,2,66.3,5.9,8,-2.1,TRUE,FALSE
0.9,3,5,3,66.3,5,7,-2,TRUE,FALSE
0.9,3,5,4,66.3,4.1,6,-1.9,TRUE,FALSE
0.9,3,5,5,66.3,3.2,5,-1.8,TRUE,FALSE
0.9,3,5,6,66.3,2.3,4,-1.7,TRUE,FALSE
0.9,3,6,1,66.3,5.8,9,-3.2,TRUE,FALSE
0.9,3,6,2,66.3,4.9,8,-3.1,TRUE,FALSE
0.9,3,6,3,66.3,4,7,-3,TRUE,FALSE
0.9,3,6,4,66.3,3.1,6,-2.9,TRUE,FALSE
0.9,3,6,5,66.3,2.2,5,-2.8,TRUE,FALSE
0.9,3,6,6,66.3,1.3,4,-2.7,TRUE,FALSE
0.9,4,0,1,65.4,12.7,9,3.7,TRUE,TRUE
0.9,4,0,2,65.4,11.8,8,3.8,TRUE,TRUE
0.9,4,0,3,65.4,10.9,7,3.9,TRUE,TRUE
0.9,4,0,4,65.4,10,6,4,TRUE,TRUE
0.9,4,0,5,65.4,9.1,5,4.1,TRUE,TRUE
0.9,4,0,6,65.4,8.2,4,4.2,TRUE,TRUE
0.9,4,1,1,65.4,11.7,9,2.7,TRUE,TRUE
0.9,4,1,2,65.4,10.8,8,2.8,TRUE,TRUE
0.9,4,1,3,65.4,9.9,7,2.9,TRUE,TRUE
0.9,4,1,4,65.4,9,6,3,TRUE,TRUE
0.9,4,1,5,65.4,8.1,5,3.1,TRUE,TRUE
0.9,4,1,6,65.4,7.2,4,3.2,TRUE,TRUE
0.9,4,2,1,65.4,10.7,9,1.7,TRUE,TRUE
0.9,4,2,2,65.4,9.8,8,1.8,TRUE,TRUE
0.9,4,2,3,65.4,8.9,7,1.9,TRUE,TRUE
0.9,4,2,4,65.4,8,6,2,TRUE,TRUE
0.9,4,2,5,65.4,7.1,5,2.1,TRUE,TRUE
0.9,4,2,6,65.4,6.2,4,2.2,TRUE,TRUE
0.9,4,3,1,65.4,9.7,9,0.699999999999999,TRUE,TRUE
0.9,4,3,2,65.4,8.8,8,0.799999999999999,TRUE,TRUE
0.9,4,3,3,65.4,7.9,7,0.9,TRUE,TRUE
0.9,4,3,4,65.4,7,6,1,TRUE,TRUE
0.9,4,3,5,65.4,6.1,5,1.1,TRUE,TRUE
0.9,4,3,6,65.4,5.2,4,1.2,TRUE,TRUE
0.9,4,4,1,65.4,8.7,9,-0.300000000000001,TRUE,FALSE
0.9,4,4,2,65.4,7.8,8,-0.2,TRUE,FALSE
0.9,4,4,3,65.4,6.9,7,-0.100000000000001,TRUE,FALSE
0.9,4,4,4,65.4,6,6,0,TRUE,TRUE
0.9,4,4,5,65.4,5.1,5,0.0999999999999996,TRUE,TRUE
0.9,4,4,6,65.4,4.2,4,0.2,TRUE,TRUE
0.9,4,5,1,65.4,7.7,9,-1.3,TRUE,FALSE
0.9,4,5,2,65.4,6.8,8,-1.2,TRUE,FALSE
0.9,4,5,3,65.4,5.9,7,-1.1,TRUE,FALSE
0.9,4,5,4,65.4,5,6,-1,TRUE,FALSE
0.9,4,5,5,65.4,4.1,5,-0.9,TRUE,FALSE
0.9,4,5,6,65.4,3.2,4,-0.8,TRUE,FALSE
0.9,4,6,1,65.4,6.7,9,-2.3,TRUE,FALSE
0.9,4,6,2,65.4,5.8,8,-2.2,TRUE,FALSE
0.9,4,6,3,65.4,4.9,7,-2.1,TRUE,FALSE
0.9,4,6,4,65.4,4,6,-2,TRUE,FALSE
0.9,4,6,5,65.4,3.1,5,-1.9,TRUE,FALSE
0.9,4,6,6,65.4,2.2,4,-1.8,TRUE,FALSE
0.9,5,0,1,64.5,13.6,9,4.6,TRUE,TRUE
0.9,5,0,2,64.5,12.7,8,4.7,TRUE,TRUE
0.9,5,0,3,64.5,11.8,7,4.8,TRUE,TRUE
0.9,5,0,4,64.5,10.9,6,4.9,TRUE,TRUE
0.9,5,0,5,64.5,10,5,5,TRUE,TRUE
0.9,5,0,6,64.5,9.1,4,5.1,TRUE,TRUE
0.9,5,1,1,64.5,12.6,9,3.6,TRUE,TRUE
0.9,5,1,2,64.5,11.7,8,3.7,TRUE,TRUE
0.9,5,1,3,64.5,10.8,7,3.8,TRUE,TRUE
0.9,5,1,4,64.5,9.9,6,3.9,TRUE,TRUE
0.9,5,1,5,64.5,9,5,4,TRUE,TRUE
0.9,5,1,6,64.5,8.1,4,4.1,TRUE,TRUE
0.9,5,2,1,64.5,11.6,9,2.6,TRUE,TRUE
0.9,5,2,2,64.5,10.7,8,2.7,TRUE,TRUE
0.9,5,2,3,64.5,9.8,7,2.8,TRUE,TRUE
0.9,5,2,4,64.5,8.9,6,2.9,TRUE,TRUE
0.9,5,2,5,64.5,8,5,3,TRUE,TRUE
0.9,5,2,6,64.5,7.1,4,3.1,TRUE,TRUE
0.9,5,3,1,64.5,10.6,9,1.6,TRUE,TRUE
0.9,5,3,2,64.5,9.7,8,1.7,TRUE,TRUE
0.9,5,3,3,64.5,8.8,7,1.8,TRUE,TRUE
0.9,5,3,4,64.5,7.9,6,1.9,TRUE,TRUE
0.9,5,3,5,64.5,7,5,2,TRUE,TRUE
0.9,5,3,6,64.5,6.1,4,2.1,TRUE,TRUE
0.9,5,4,1,64.5,9.6,9,0.6,TRUE,TRUE
0.9,5,4,2,64.5,8.7,8,0.699999999999999,TRUE,TRUE
0.9,5,4,3,64.5,7.8,7,0.8,TRUE,TRUE
0.9,5,4,4,64.5,6.9,6,0.899999999999999,TRUE,TRUE
0.9,5,4,5,64.5,6,5,1,TRUE,TRUE
0.9,5,4,6,64.5,5.1,4,1.1,TRUE,TRUE
0.9,5,5,1,64.5,8.6,9,-0.4,TRUE,FALSE
0.9,5,5,2,64.5,7.7,8,-0.3,TRUE,FALSE
0.9,5,5,3,64.5,6.8,7,-0.2,TRUE,FALSE
0.9,5,5,4,64.5,5.9,6,-0.0999999999999996,TRUE,FALSE
0.9,5,5,5,64.5,5,5,0,TRUE,TRUE
0.9,5,5,6,64.5,4.1,4,0.0999999999999996,TRUE,TRUE
0.9,5,6,1,64.5,7.6,9,-1.4,TRUE,FALSE
0.9,5,6,2,64.5,6.7,8,-1.3,TRUE,FALSE
0.9,5,6,3,64.5,5.8,7,-1.2,TRUE,FALSE
0.9,5,6,4,64.5,4.9,6,-1.1,TRUE,FALSE
0.9,5,6,5,64.5,4,5,-1,TRUE,FALSE
0.9,5,6,6,64.5,3.1,4,-0.9,TRUE,FALSE
0.9,6,0,1,63.6,14.5,9,5.5,TRUE,TRUE
0.9,6,0,2,63.6,13.6,8,5.6,TRUE,TRUE
0.9,6,0,3,63.6,12.7,7,5.7,TRUE,TRUE
0.9,6,0,4,63.6,11.8,6,5.8,TRUE,TRUE
0.9,6,0,5,63.6,10.9,5,5.9,TRUE,TRUE
0.9,6,0,6,63.6,10,4,6,TRUE,TRUE
0.9,6,1,1,63.6,13.5,9,4.5,TRUE,TRUE
0.9,6,1,2,63.6,12.6,8,4.6,TRUE,TRUE
0.9,6,1,3,63.6,11.7,7,4.7,TRUE,TRUE
0.9,6,1,4,63.6,10.8,6,4.8,TRUE,TRUE
0.9,6,1,5,63.6,9.9,5,4.9,TRUE,TRUE
0.9,6,1,6,63.6,9,4,5,TRUE,TRUE
0.9,6,2,1,63.6,12.5,9,3.5,TRUE,TRUE
0.9,6,2,2,63.6,11.6,8,3.6,TRUE,TRUE
0.9,6,2,3,63.6,10.7,7,3.7,TRUE,TRUE
0.9,6,2,4,63.6,9.8,6,3.8,TRUE,TRUE
0.9,6,2,5,63.6,8.9,5,3.9,TRUE,TRUE
0.9,6,2,6,63.6,8,4,4,TRUE,TRUE
0.9,6,3,1,63.6,11.5,9,2.5,TRUE,TRUE
0.9,6,3,2,63.6,10.6,8,2.6,TRUE,TRUE
0.9,6,3,3,63.6,9.7,7,2.7,TRUE,TRUE
0.9,6,3,4,63.6,8.8,6,2.8,TRUE,TRUE
0.9,6,3,5,63.6,7.9,5,2.9,TRUE,TRUE
0.9,6,3,6,63.6,7,4,3,TRUE,TRUE
0.9,6,4,1,63.6,10.5,9,1.5,TRUE,TRUE
0.9,6,4,2,63.6,9.6,8,1.6,TRUE,TRUE
0.9,6,4,3,63.6,8.7,7,1.7,TRUE,TRUE
0.9,6,4,4,63.6,7.8,6,1.8,TRUE,TRUE
0.9,6,4,5,63.6,6.9,5,1.9,TRUE,TRUE
0.9,6,4,6,63.6,6,4,2,TRUE,TRUE
0.9,6,5,1,63.6,9.5,9,0.5,TRUE,TRUE
0.9,6,5,2,63.6,8.6,8,0.6,TRUE,TRUE
0.9,6,5,3,63.6,7.7,7,0.7,TRUE,TRUE
0.9,6,5,4,63.6,6.8,6,0.8,TRUE,TRUE
0.9,6,5,5,63.6,5.9,5,0.9,TRUE,TRUE
0.9,6,5,6,63.6,5,4,1,TRUE,TRUE
0.9,6,6,1,63.6,8.5,9,-0.5,TRUE,FALSE
0.9,6,6,2,63.6,7.6,8,-0.4,TRUE,FALSE
