Ca,Cs,equilibrium
1.1111111111111112,15.151515151515152,Implement / Fight
1.1111111111111112,16.161616161616163,Implement / Fight
1.1111111111111112,17.171717171717173,Implement / Fight
1.1111111111111112,18.181818181818183,Implement / Fight
1.1111111111111112,19.191919191919194,Implement / Fight
1.1111111111111112,20.202020202020204,Implement / Fight
1.1111111111111112,21.212121212121215,Implement / Fight
1.1111111111111112,22.222222222222225,Implement / Fight
1.1111111111111112,23.232323232323235,Implement / Fight
1.1111111111111112,24.242424242424242,Implement / Fight
1.1111111111111112,25.252525252525253,Implement / Fight
1.1111111111111112,26.262626262626263,Implement / Fight
1.1111111111111112,27.272727272727273,Implement / Fight
1.1111111111111112,28.282828282828284,Implement / Fight
1.1111111111111112,29.292929292929294,Implement / Fight
1.1111111111111112,30.303030303030305,Implement / Fight
1.1111111111111112,31.313131313131315,Implement / Fight
1.1111111111111112,32.323232323232325,Implement / Fight
1.1111111111111112,33.333333333333336,Implement / Fight
1.1111111111111112,34.343434343434346,Implement / Fight
1.1111111111111112,35.35353535353536,Implement / Fight
1.1111111111111112,36.36363636363637,Implement / Fight
1.1111111111111112,37.37373737373738,Implement / Fight
1.1111111111111112,38.38383838383839,Absence of Pure Equilibrium
1.1111111111111112,39.3939393939394,Absence of Pure Equilibrium
1.1111111111111112,40.40404040404041,Absence of Pure Equilibrium
1.1111111111111112,41.41414141414142,Absence of Pure Equilibrium
1.1111111111111112,42.42424242424243,Absence of Pure Equilibrium
1.1111111111111112,43.43434343434344,Absence of Pure Equilibrium
1.1111111111111112,44.44444444444445,Absence of Pure Equilibrium
1.1111111111111112,45.45454545454546,Absence of Pure Equilibrium
1.1111111111111112,46.46464646464647,Absence of Pure Equilibrium
1.1111111111111112,47.47474747474748,Absence of Pure Equilibrium
1.1111111111111112,48.484848484848484,Absence of Pure Equilibrium
1.1111111111111112,49.494949494949495,Absence of Pure Equilibrium
1.1111111111111112,50.505050505050505,Absence of Pure Equilibrium
1.1111111111111112,51.515151515151516,Absence of Pure Equilibrium
1.1111111111111112,52.525252525252526,Absence of Pure Equilibrium
1.1111111111111112,53.535353535353536,Absence of Pure Equilibrium
1.1111111111111112,54.54545454545455,Absence of Pure Equilibrium
1.1111111111111112,55.55555555555556,Absence of Pure Equilibrium
1.1111111111111112,56.56565656565657,Absence of Pure Equilibrium
1.1111111111111112,57.57575757575758,Absence of Pure Equilibrium
1.1111111111111112,58.58585858585859,Absence of Pure Equilibrium
1.1111111111111112,59.5959595959596,Absence of Pure Equilibrium
1.1111111111111112,60.60606060606061,Absence of Pure Equilibrium
1.1111111111111112,61.61616161616162,Absence of Pure Equilibrium
1.1111111111111112,62.62626262626263,Absence of Pure Equilibrium
1.1111111111111112,63.63636363636364,Absence of Pure Equilibrium
1.1111111111111112,64.64646464646465,Absence of Pure Equilibrium
1.1111111111111112,65.65656565656566,Absence of Pure Equilibrium
1.1111111111111112,66.66666666666667,Absence of Pure Equilibrium
1.1111111111111112,67.67676767676768,Absence of Pure Equilibrium
1.1111111111111112,68.68686868686869,Absence of Pure Equilibrium
1.1111111111111112,69.6969696969697,Absence of Pure Equilibrium
1.1111111111111112,70.70707070707071,Absence of Pure Equilibrium
1.1111111111111112,71.71717171717172,Absence of Pure Equilibrium
1.1111111111111112,72.72727272727273,Absence of Pure Equilibrium
1.1111111111111112,73.73737373737374,Absence of Pure Equilibrium
1.1111111111111112,74.74747474747475,Absence of Pure Equilibrium
1.1111111111111112,75.75757575757576,Absence of Pure Equilibrium
1.1111111111111112,76.76767676767678,Absence of Pure Equilibrium
1.1111111111111112,77.77777777777779,Absence of Pure Equilibrium
1.1111111111111112,78.7878787878788,Absence of Pure Equilibrium
1.1111111111111112,79.7979797979798,Absence of Pure Equilibrium
1.1111111111111112,80.80808080808082,Absence of Pure Equilibrium
1.1111111111111112,81.81818181818183,Absence of Pure Equilibrium
1.1111111111111112,82.82828282828284,Absence of Pure Equilibrium
1.1111111111111112,83.83838383838385,Absence of Pure Equilibrium
1.1111111111111112,84.84848484848486,Absence of Pure Equilibrium
1.1111111111111112,85.85858585858587,Absence of Pure Equilibrium
1.1111111111111112,86.86868686868688,Absence of Pure Equilibrium
1.1111111111111112,87.87878787878789,Absence of Pure Equilibrium
1.1111111111111112,88.8888888888889,Absence of Pure Equilibrium
1.1111111111111112,89.89898989898991,Absence of Pure Equilibrium
1.1111111111111112,90.90909090909092,Absence of Pure Equilibrium
1.1111111111111112,91.91919191919193,Absence of Pure Equilibrium
1.1111111111111112,92.92929292929294,Absence of Pure Equilibrium
1.1111111111111112,93.93939393939395,Absence of Pure Equilibrium
1.1111111111111112,94.94949494949496,Absence of Pure Equilibrium
1.1111111111111112,95.95959595959597,Absence of Pure Equilibrium
1.1111111111111112,96.96969696969697,Absence of Pure Equilibrium
1.1111111111111112,97.97979797979798,Absence of Pure Equilibrium
1.1111111111111112,98.98989898989899,Absence of Pure Equilibrium
1.1111111111111112,100.0,Absence of Pure Equilibrium
1.3333333333333333,0.0,Implement / Fight
1.3333333333333333,1.0101010101010102,Implement / Fight
1.3333333333333333,2.0202020202020203,Implement / Fight
1.3333333333333333,3.0303030303030303,Implement / Fight
1.3333333333333333,4.040404040404041,Implement / Fight
1.3333333333333333,5.050505050505051,Implement / Fight
1.3333333333333333,6.0606060606060606,Implement / Fight
1.3333333333333333,7.070707070707071,Implement / Fight
1.3333333333333333,8.080808080808081,Implement / Fight
1.3333333333333333,9.090909090909092,Implement / Fight
1.3333333333333333,10.101010101010102,Implement / Fight
1.3333333333333333,11.111111111111112,Implement / Fight
1.3333333333333333,12.121212121212121,Implement / Fight
1.3333333333333333,13.131313131313131,Implement / Fight
1.3333333333333333,14.141414141414142,Implement / Fight
1.3333333333333333,15.151515151515152,Implement / Fight
1.3333333333333333,16.161616161616163,Implement / Fight
1.3333333333333333,17.171717171717173,Implement / Fight
1.3333333333333333,18.181818181818183,Implement / Fight
1.3333333333333333,19.191919191919194,Implement / Fight
1.3333333333333333,20.202020202020204,Implement / Fight
1.3333333333333333,21.212121212121215,Implement / Fight
1.3333333333333333,22.222222222222225,Implement / Fight
1.3333333333333333,23.232323232323235,Implement / Fight
1.3333333333333333,24.242424242424242,Implement / Fight
1.3333333333333333,25.252525252525253,Implement / Fight
1.3333333333333333,26.262626262626263,Implement / Fight
1.3333333333333333,27.272727272727273,Implement / Fight
1.3333333333333333,28.282828282828284,Implement / Fight
1.3333333333333333,29.292929292929294,Implement / Fight
1.3333333333333333,30.303030303030305,Implement / Fight
1.3333333333333333,31.313131313131315,Implement / Fight
1.3333333333333333,32.323232323232325,Implement / Fight
1.3333333333333333,33.333333333333336,Implement / Fight
1.3333333333333333,34.343434343434346,Implement / Fight
1.3333333333333333,35.35353535353536,Implement / Fight
1.3333333333333333,36.36363636363637,Implement / Fight
1.3333333333333333,37.37373737373738,Implement / Fight
1.3333333333333333,38.38383838383839,Absence of Pure Equilibrium
1.3333333333333333,39.3939393939394,Absence of Pure Equilibrium
1.3333333333333333,40.40404040404041,Absence of Pure Equilibrium
1.3333333333333333,41.41414141414142,Absence of Pure Equilibrium
1.3333333333333333,42.42424242424243,Absence of Pure Equilibrium
1.3333333333333333,43.43434343434344,Absence of Pure Equilibrium
1.3333333333333333,44.44444444444445,Absence of Pure Equilibrium
1.3333333333333333,45.45454545454546,Absence of Pure Equilibrium
1.3333333333333333,46.46464646464647,Absence of Pure Equilibrium
1.3333333333333333,47.47474747474748,Absence of Pure Equilibrium
1.3333333333333333,48.484848484848484,Absence of Pure Equilibrium
1.3333333333333333,49.494949494949495,Absence of Pure Equilibrium
1.3333333333333333,50.505050505050505,Absence of Pure Equilibrium
1.3333333333333333,51.515151515151516,Absence of Pure Equilibrium
1.3333333333333333,52.525252525252526,Absence of Pure Equilibrium
1.3333333333333333,53.535353535353536,Absence of Pure Equilibrium
1.3333333333333333,54.54545454545455,Absence of Pure Equilibrium
1.3333333333333333,55.55555555555556,Absence of Pure Equilibrium
1.3333333333333333,56.56565656565657,Absence of Pure Equilibrium
1.3333333333333333,57.57575757575758,Absence of Pure Equilibrium
1.3333333333333333,58.58585858585859,Absence of Pure Equilibrium
1.3333333333333333,59.5959595959596,Absence of Pure Equilibrium
1.3333333333333333,60.60606060606061,Absence of Pure Equilibrium
1.3333333333333333,61.61616161616162,Absence of Pure Equilibrium
1.3333333333333333,62.62626262626263,Absence of Pure Equilibrium
1.3333333333333333,63.63636363636364,Absence of Pure Equilibrium
1.3333333333333333,64.64646464646465,Absence of Pure Equilibrium
1.3333333333333333,65.65656565656566,Absence of Pure Equilibrium
1.3333333333333333,66.66666666666667,Absence of Pure Equilibrium
1.3333333333333333,67.67676767676768,Absence of Pure Equilibrium
1.3333333333333333,68.68686868686869,Absence of Pure Equilibrium
1.3333333333333333,69.6969696969697,Absence of Pure Equilibrium
1.3333333333333333,70.70707070707071,Absence of Pure Equilibrium
1.3333333333333333,71.71717171717172,Absence of Pure Equilibrium
1.3333333333333333,72.72727272727273,Absence of Pure Equilibrium
1.3333333333333333,73.73737373737374,Absence of Pure Equilibrium
1.3333333333333333,74.74747474747475,Absence of Pure Equilibrium
1.3333333333333333,75.75757575757576,Absence of Pure Equilibrium
1.3333333333333333,76.76767676767678,Absence of Pure Equilibrium
1.3333333333333333,77.77777777777779,Absence of Pure Equilibrium
1.3333333333333333,78.7878787878788,Absence of Pure Equilibrium
1.3333333333333333,79.7979797979798,Absence of Pure Equilibrium
1.3333333333333333,80.80808080808082,Absence of Pure Equilibrium
1.3333333333333333,81.81818181818183,Absence of Pure Equilibrium
1.3333333333333333,82.82828282828284,Absence of Pure Equilibrium
1.3333333333333333,83.83838383838385,Absence of Pure Equilibrium
1.3333333333333333,84.84848484848486,Absence of Pure Equilibrium
1.3333333333333333,85.85858585858587,Absence of Pure Equilibrium
1.3333333333333333,86.86868686868688,Absence of Pure Equilibrium
1.3333333333333333,87.87878787878789,Absence of Pure Equilibrium
1.3333333333333333,88.8888888888889,Absence of Pure Equilibrium
1.3333333333333333,89.89898989898991,Absence of Pure Equilibrium
1.3333333333333333,90.90909090909092,Absence of Pure Equilibrium
1.3333333333333333,91.91919191919193,Absence of Pure Equilibrium
1.3333333333333333,92.92929292929294,Absence of Pure Equilibrium
1.3333333333333333,93.93939393939395,Absence of Pure Equilibrium
1.3333333333333333,94.94949494949496,Absence of Pure Equilibrium
1.3333333333333333,95.95959595959597,Absence of Pure Equilibrium
1.3333333333333333,96.96969696969697,Absence of Pure Equilibrium
1.3333333333333333,97.97979797979798,Absence of Pure Equilibrium
1.3333333333333333,98.98989898989899,Absence of Pure Equilibrium
1.3333333333333333,100.0,Absence of Pure Equilibrium
1.5555555555555554,0.0,Implement / Fight
1.5555555555555554,1.0101010101010102,Implement / Fight
1.5555555555555554,2.0202020202020203,Implement / Fight
1.5555555555555554,3.0303030303030303,Implement / Fight
1.5555555555555554,4.040404040404041,Implement / Fight
1.5555555555555554,5.050505050505051,Implement / Fight
1.5555555555555554,6.0606060606060606,Implement / Fight
1.5555555555555554,7.070707070707071,Implement / Fight
1.5555555555555554,8.080808080808081,Implement / Fight
1.5555555555555554,9.090909090909092,Implement / Fight
1.5555555555555554,10.101010101010102,Implement / Fight
1.5555555555555554,11.111111111111112,Implement / Fight
1.5555555555555554,12.121212121212121,Implement / Fight
1.5555555555555554,13.131313131313131,Implement / Fight
1.5555555555555554,14.141414141414142,Implement / Fight
1.5555555555555554,15.151515151515152,Implement / Fight
1.5555555555555554,16.161616161616163,Implement / Fight
1.5555555555555554,17.171717171717173,Implement / Fight
1.5555555555555554,18.181818181818183,Implement / Fight
1.5555555555555554,19.191919191919194,Implement / Fight
1.5555555555555554,20.202020202020204,Implement / Fight
1.5555555555555554,21.212121212121215,Implement / Fight
1.5555555555555554,22.222222222222225,Implement / Fight
1.5555555555555554,23.232323232323235,Implement / Fight
1.5555555555555554,24.242424242424242,Implement / Fight
1.5555555555555554,25.252525252525253,Implement / Fight
1.5555555555555554,26.262626262626263,Implement / Fight
1.5555555555555554,27.272727272727273,Implement / Fight
1.5555555555555554,28.282828282828284,Implement / Fight
1.5555555555555554,29.292929292929294,Implement / Fight
1.5555555555555554,30.303030303030305,Implement / Fight
1.5555555555555554,31.313131313131315,Implement / Fight
1.5555555555555554,32.323232323232325,Implement / Fight
1.5555555555555554,33.333333333333336,Implement / Fight
1.5555555555555554,34.343434343434346,Implement / Fight
1.5555555555555554,35.35353535353536,Implement / Fight
1.5555555555555554,36.36363636363637,Implement / Fight
1.5555555555555554,37.37373737373738,Implement / Fight
1.5555555555555554,38.38383838383839,Absence of Pure Equilibrium
1.5555555555555554,39.3939393939394,Absence of Pure Equilibrium
1.5555555555555554,40.40404040404041,Absence of Pure Equilibrium
1.5555555555555554,41.41414141414142,Absence of Pure Equilibrium
1.5555555555555554,42.42424242424243,Absence of Pure Equilibrium
1.5555555555555554,43.43434343434344,Absence of Pure Equilibrium
1.5555555555555554,44.44444444444445,Absence of Pure Equilibrium
1.5555555555555554,45.45454545454546,Absence of Pure Equilibrium
1.5555555555555554,46.46464646464647,Absence of Pure Equilibrium
1.5555555555555554,47.47474747474748,Absence of Pure Equilibrium
1.5555555555555554,48.484848484848484,Absence of Pure Equilibrium
1.5555555555555554,49.494949494949495,Absence of Pure Equilibrium
1.5555555555555554,50.505050505050505,Absence of Pure Equilibrium
1.5555555555555554,51.515151515151516,Absence of Pure Equilibrium
1.5555555555555554,52.525252525252526,Absence of Pure Equilibrium
1.5555555555555554,53.535353535353536,Absence of Pure Equilibrium
1.5555555555555554,54.54545454545455,Absence of Pure Equilibrium
1.5555555555555554,55.55555555555556,Absence of Pure Equilibrium
1.5555555555555554,56.56565656565657,Absence of Pure Equilibrium
1.5555555555555554,57.57575757575758,Absence of Pure Equilibrium
1.5555555555555554,58.58585858585859,Absence of Pure Equilibrium
1.5555555555555554,59.5959595959596,Absence of Pure Equilibrium
1.5555555555555554,60.60606060606061,Absence of Pure Equilibrium
1.5555555555555554,61.61616161616162,Absence of Pure Equilibrium
1.5555555555555554,62.62626262626263,Absence of Pure Equilibrium
1.5555555555555554,63.63636363636364,Absence of Pure Equilibrium
1.5555555555555554,64.64646464646465,Absence of Pure Equilibrium
1.5555555555555554,65.65656565656566,Absence of Pure Equilibrium
1.5555555555555554,66.66666666666667,Absence of Pure Equilibrium
1.5555555555555554,67.67676767676768,Absence of Pure Equilibrium
1.5555555555555554,68.68686868686869,Absence of Pure Equilibrium
1.5555555555555554,69.6969696969697,Absence of Pure Equilibrium
1.5555555555555554,70.70707070707071,Absence of Pure Equilibrium
1.5555555555555554,71.71717171717172,Absence of Pure Equilibrium
